cell_type	TCGA-44-6147-01B	TCGA-44-6147-01A	TCGA-44-7661-01A	TCGA-55-7724-01A	TCGA-91-7771-01A	TCGA-55-7573-01A	TCGA-05-4405-01A	TCGA-91-6836-01A	TCGA-55-7576-01A	TCGA-86-7954-01A	TCGA-50-5931-01A	TCGA-91-6829-01A	TCGA-49-6744-01A	TCGA-78-8660-01A	TCGA-97-7552-01A	TCGA-75-5146-01A	TCGA-69-7763-01A	TCGA-55-7911-01A	TCGA-44-5644-01A	TCGA-75-5125-01A	TCGA-75-6212-01A	TCGA-69-7764-01A	TCGA-75-6211-01A	TCGA-91-6835-01A	TCGA-62-8398-01A	TCGA-MP-A4T4-01A	TCGA-S2-AA1A-01A	TCGA-50-5066-01A	TCGA-97-7553-01A	TCGA-71-8520-01A	TCGA-MP-A4TD-01A	TCGA-95-7567-01A	TCGA-64-5781-01A	TCGA-44-2656-01B	TCGA-44-2656-01A	TCGA-53-7813-01A	TCGA-55-6642-01A	TCGA-86-7953-01A	TCGA-78-7143-01A	TCGA-91-8499-01A	TCGA-55-8620-01A	TCGA-69-8255-01A	TCGA-50-5068-01A	TCGA-44-6145-01A	TCGA-MP-A4T6-01A	TCGA-55-8514-01A	TCGA-44-8117-01A	TCGA-95-8494-01A	TCGA-78-7539-01A	TCGA-MP-A4TF-01A	TCGA-99-8025-01A	TCGA-NJ-A55O-01A	TCGA-L9-A8F4-01A	TCGA-MP-A5C7-01A	TCGA-55-8510-01A	TCGA-99-7458-01A	TCGA-49-AAQV-01A	TCGA-44-2655-01A	TCGA-50-5932-01A	TCGA-55-8619-01A	TCGA-38-4631-01A	TCGA-44-6776-01A	TCGA-95-7562-01A	TCGA-95-7947-01A	TCGA-38-6178-01A	TCGA-55-8207-01A	TCGA-55-8621-01A	TCGA-97-8177-01A	TCGA-50-6590-01A	TCGA-44-7671-01A	TCGA-78-8662-01A	TCGA-J2-8192-01A	TCGA-78-8640-01A	TCGA-83-5908-01A	TCGA-L9-A5IP-01A	TCGA-NJ-A4YI-01A	TCGA-55-8299-01A	TCGA-78-7149-01A	TCGA-93-A4JP-01A	TCGA-44-6777-01A	TCGA-95-A4VN-01A	TCGA-49-AAR0-01A	TCGA-44-6775-01A	TCGA-44-6775-01C	TCGA-O1-A52J-01A	TCGA-44-7672-01A	TCGA-78-7535-01A	TCGA-50-8460-01A	TCGA-91-8497-01A	TCGA-78-7159-01A	TCGA-55-7816-01A	TCGA-75-6207-01A	TCGA-62-8395-01A	TCGA-97-7547-01A	TCGA-44-6778-01A	TCGA-69-A59K-01A	TCGA-62-8394-01A	TCGA-75-5122-01A	TCGA-55-7903-01A	TCGA-NJ-A4YG-01A	TCGA-55-8302-01A	TCGA-44-8120-01A	TCGA-95-8039-01A	TCGA-86-7711-01A	TCGA-95-A4VP-01A	TCGA-55-8206-01A	TCGA-64-5815-01A	TCGA-44-7660-01A	TCGA-05-4390-01A	TCGA-93-8067-01A	TCGA-55-1595-01A	TCGA-49-6745-01A	TCGA-73-4658-01A	TCGA-55-1592-01A	TCGA-55-7726-01A	TCGA-73-7498-01A	TCGA-95-7948-01A	TCGA-55-7725-01A	TCGA-97-8172-01A	TCGA-44-6146-01A	TCGA-50-5939-01A	TCGA-44-7670-01A	TCGA-NJ-A7XG-01A	TCGA-50-6592-01A	TCGA-78-7162-01A	TCGA-50-5944-01A	TCGA-80-5611-01A	TCGA-NJ-A4YP-01A	TCGA-69-8253-01A	TCGA-78-7158-01A	TCGA-55-7227-01A	TCGA-NJ-A4YQ-01A	TCGA-L9-A7SV-01A	TCGA-49-AAR3-01A	TCGA-78-7163-01A	TCGA-78-8648-01A	TCGA-50-5942-01A	TCGA-NJ-A55R-01A	TCGA-99-8032-01A	TCGA-44-6148-01A	TCGA-50-6594-01A	TCGA-97-8174-01A	TCGA-99-8028-01A	TCGA-49-AARQ-01A	TCGA-49-4512-01A	TCGA-49-6743-01A	TCGA-05-4417-01A	TCGA-69-7979-01A	TCGA-L9-A743-01A	TCGA-55-8513-01A	TCGA-97-7554-01A	TCGA-75-6203-01A	TCGA-97-8547-01A	TCGA-78-7152-01A	TCGA-NJ-A55A-01A	TCGA-50-5946-01A	TCGA-44-6779-01A	TCGA-50-5055-01A	TCGA-86-7713-01A	TCGA-67-6216-01A	TCGA-55-7283-01A	TCGA-49-AARE-01A	TCGA-69-7973-01A	TCGA-86-6562-01A	TCGA-50-6593-01A	TCGA-78-7147-01A	TCGA-97-7937-01A	TCGA-50-5044-01A	TCGA-78-7167-01A	TCGA-55-7570-01A	TCGA-75-6206-01A	TCGA-69-7765-01A	TCGA-49-4487-01A	TCGA-MP-A4TE-01A	TCGA-55-7907-01A	TCGA-78-7160-01A	TCGA-78-7153-01A	TCGA-44-7659-01A	TCGA-55-7914-01A	TCGA-67-6217-01A	TCGA-78-7166-01A	TCGA-44-2659-01A	TCGA-55-8511-01A	TCGA-MP-A4TH-01A	TCGA-64-1679-01A	TCGA-50-7109-01A	TCGA-78-7161-01A	TCGA-62-8397-01A	TCGA-MP-A4TJ-01A	TCGA-75-5126-01A	TCGA-91-6828-01A	TCGA-49-AARN-01A	TCGA-50-5049-01A	TCGA-49-AARR-01A	TCGA-97-8552-01A	TCGA-75-6205-01A	TCGA-50-8459-01A	TCGA-55-8614-01A	TCGA-L9-A50W-01A	TCGA-78-8655-01A	TCGA-86-8278-01A	TCGA-44-7662-01A	TCGA-95-7944-01A	TCGA-69-7980-01A	TCGA-49-4514-01A	TCGA-97-7941-01A	TCGA-75-5147-01A	TCGA-55-8507-01A	TCGA-53-7626-01A	TCGA-50-8457-01A	TCGA-44-2668-01A	TCGA-91-6831-01A	TCGA-55-7728-01A	TCGA-67-6215-01A	TCGA-44-5645-01B	TCGA-44-5645-01A	TCGA-44-2666-01A	TCGA-55-6543-01A	TCGA-69-8254-01A	TCGA-55-6712-01A	TCGA-69-7978-01A	TCGA-4B-A93V-01A	TCGA-93-7347-01A	TCGA-44-2665-01A	TCGA-05-4415-01A	TCGA-55-7727-01A	TCGA-99-AA5R-01A	TCGA-44-2668-01B	TCGA-49-4488-01A	TCGA-78-7536-01A	TCGA-44-2666-01B	TCGA-93-7348-01A	TCGA-50-5936-01A	TCGA-97-7938-01A	TCGA-78-7148-01A	TCGA-50-5941-01A	TCGA-64-1678-01A	TCGA-49-AAR2-01A	TCGA-64-1676-01A	TCGA-64-5774-01A	TCGA-44-2665-01B	TCGA-55-1596-01A	TCGA-50-6597-01A	TCGA-44-6146-01B	TCGA-44-8119-01A	TCGA-50-5935-01A	TCGA-05-4427-01A	TCGA-62-8399-01A	TCGA-78-7537-01A	TCGA-73-7499-01A	TCGA-44-6146-11A	TCGA-49-6744-11A	TCGA-44-6777-11A	TCGA-44-6776-11A	TCGA-44-6147-11A	TCGA-44-2655-11A	TCGA-50-5931-11A	TCGA-91-6829-11A	TCGA-49-6745-11A	TCGA-50-5932-11A	TCGA-44-6778-11A	TCGA-44-6148-11A	TCGA-49-6743-11A	TCGA-44-5645-11A	TCGA-91-6828-11A	TCGA-44-2668-11A	TCGA-91-6831-11A	TCGA-50-5936-11A	TCGA-44-2665-11A	TCGA-49-6742-11A	TCGA-50-5939-11A	TCGA-91-6836-11A	TCGA-50-5935-11A	TCGA-44-6145-11A
B cell naive	0.574043530105011	0.994830965763103	0.386335584995605	0.180818240233563	0.806663637132646	0.841101751047567	0.849937282060657	0.12747304048517	0.231547999546292	0.430076608297788	0.332339117439636	0.710789874607249	0.772709775775057	0.454873225124646	0.607135505278689	0.412241624708335	0.512846789273556	0.314210206683227	0.338044432722402	0.120064585204604	0.75549083765069	0.578225396815064	0.265803185399272	0.470963266145002	0.812822152852772	0.325782515145225	0.79177730497247	0.0	0.713872407241474	0.72404050315246	0.605606140735568	0.346434333984352	0.38183465831439	0.454907535534032	0.503913495354527	0.348649267461579	0.0063484899173779	0.485827216838686	0.386227855231505	0.195502307207967	0.275244089954056	0.41092746260108	0.0584472909038961	0.435061093954623	0.600653658133141	0.228472413142765	0.474656432904325	0.0791639894567261	0.304423370101717	0.438686252772016	0.490140937147354	0.460502609751832	0.493349639942217	0.137992067335407	0.635051459072105	0.532133011044562	0.422245102931941	0.489044101934748	0.123160299156063	0.40844708380529	0.285023456352244	0.153751700922515	0.463609993247786	0.578238665038588	0.407283073013266	0.445927108483003	0.489203073063146	0.283942601236501	0.162202668433904	0.310199297807702	0.200721507003742	0.301667790858465	0.135500051239024	0.770571206241848	0.225036227979912	0.212165894725362	0.580950299518783	0.459804586087533	0.229819258730377	0.197513796720774	0.23041475145356	0.447237111322388	0.725177335270242	0.991841826581136	0.0523519752314325	0.1709549723964	0.0	0.417663711915446	0.724032456127944	0.584578679851502	0.13767919131611	0.101881523545448	0.663963782656456	0.339232217781903	0.545755838789019	0.0497844394296483	0.277125852272855	0.136255395926182	0.448285802664877	0.390100689513991	0.069069623842163	0.498906315711569	0.228428716492717	0.109113439546197	0.846737154436129	0.530272916096477	0.336738814245264	0.175516899165048	0.0225010462931147	0.114393174729464	0.419883972006781	0.114211116242163	0.448522446774924	0.367213478009663	0.414564530498667	0.237919525315755	0.266240248904633	0.401805790112122	0.330290441025944	0.0215987662564036	0.0	0.31926912012201	0.211517420987356	1.17397117546942	0.451006869774509	0.267521862342823	0.0154984157641682	0.421033182459149	0.568690360420541	0.310468344548014	0.284198571746008	0.397239862510344	0.227628047664309	0.460517439473373	0.365668821872103	0.457262951096294	0.728359581526572	0.595472653032565	0.318469075477174	0.616103099870285	0.0360042341427279	0.471996452327636	0.471795003799004	0.242469597598098	0.137574839239644	0.719808537803311	0.483697897273658	0.134049573212809	1.10566430803546	0.431748276670458	0.238964397425496	0.151642866754081	0.045500743020633	0.563284856692905	0.961136342410145	0.431564481154245	0.152131566294476	1.30202068331583	0.199644497444027	0.542368978722617	0.160453046698772	0.525499934321398	0.505198095068042	0.170399661734332	0.306760240368664	0.285744337154267	0.0535788317083788	0.1201655589728	0.339444852496713	0.425530405615012	0.136458375563165	0.451084567292455	0.765830974374502	0.426393073357583	0.548718489036581	0.906667480358264	0.21188853176926	0.395358184128387	0.330846493793797	0.262378136981917	0.160053947839775	0.459119494921365	0.901412664058684	0.913708975754719	0.416611929218189	0.427011957164382	0.232877529762317	0.0906623618248996	0.776208427019735	0.228872507034553	0.781651541862377	0.141857848155431	0.410122743895598	0.922840227042728	0.258631815862646	0.25627375567841	0.602938980295881	0.0558148740947678	0.514331441732936	0.242985374334387	0.35865767061454	0.325536270037549	0.0954478295907808	0.196656155096801	0.143787435673129	0.774162625343807	0.788015868521106	0.0584803950283876	0.976152704535339	0.355318791400266	0.381901386753193	0.135420284733805	0.366994676294213	0.0186791433106851	0.736777800867134	0.660291578268447	0.392324494523512	0.343389966899726	0.192510619927606	0.866796306737823	0.451029736844143	0.104034839140024	0.791675553924849	0.0157850143984207	0.178386200933171	0.707690137074893	0.784252915886043	0.586902211511097	0.271826862796642	0.249764421883433	0.387968380563686	0.821381342367471	0.244935260431722	0.603872883755989	0.298429181011005	0.722456926935691	0.258263440693571	0.282259472903866	0.146958987104083	0.513355562723148	0.333385720034342	0.117990523524836	0.0110494333800253	0.337945959395283	0.484773069579683	0.224129908170885	0.411295699782381	0.533955421424616	0.20066130311049	0.46700289411116	0.109058400334083	0.272442453623421	0.197941881493093	0.0351436224464344	0.531171594327363	0.415498512314149	0.0326409745968869	0.261508975634047	0.0441118070686246	0.238676241300138	0.396676709386489	0.661799613919988	0.337257911306891	0.49164947138946	0.177233818632308	0.437593260965077	0.168864848527066	0.158278035666715	0.286492876375836	0.246040229010869	0.122808872013086	0.185144414065868	0.148672750624802	0.240411495360837
B cell memory	0.301425993071626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0328522882397297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.495042295397935	0.0	0.0	0.0	0.0257878851626453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.320072817233784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0560468514280357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.105960870703069	0.0450419256025719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0761864595032193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0331140144579666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.09564120965927	0.0	0.203751204603019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0074947151569094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.268508501717429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.309449404430894	0.0	0.0	0.158120316279503	0.0	0.0	0.0249703270490919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0428329628062858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0611681212436727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030255475632129	0.0	0.0003629296541107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B cell plasma	0.29737388828451	0.626096336982893	0.0065032585494814	0.195836557892045	0.373831525592116	0.572238037762635	0.515284199590094	0.138980354186155	0.122105504196845	0.130138599540474	0.0553295933620144	0.127813984120691	0.493704946414449	0.0484325711421214	0.888914244728116	0.955171190185801	0.41696066663706	0.0168778279876734	0.364138660881951	0.0450777789255846	0.473576260348899	0.536426357896003	0.179597482096926	0.0	0.0954936795277448	0.196303460087839	1.16706808224875	0.150035439455036	0.361251194232141	0.131068169806283	0.507101214714497	0.443212912598367	0.314892130334604	0.106328324281076	0.536264140865556	0.665465742708537	0.527288188581108	0.12152276676367	0.0	0.0309419723471902	0.216371321887007	0.429286930746917	0.271740725576689	0.762388537026838	0.213930597003534	0.089194459796725	0.116792062838942	0.0159446299701124	0.131610037904832	0.74831031876551	0.307750136901561	0.0619805991704004	0.693405585720959	0.138882444004341	0.266142316158347	0.126719502449216	0.405098185590154	0.397437403858497	0.221281006231717	0.206790774329338	0.249606341990141	0.119155522465681	0.188361514040116	0.486370173781519	0.285006865028289	0.0464861445587654	0.593471083079271	0.270600655529403	0.334378594086767	0.252485519520002	0.0528916458904584	0.144487451891782	0.0273607519095675	0.147011079415805	0.457778408875238	0.0998653874140779	0.1173765174921	0.342871006403594	0.01618362462738	0.576154490633479	0.0284401738501084	0.200044536219137	0.506895344171686	0.0816444501861074	0.0	0.338639313144638	0.0469257146436333	0.36612020082753	1.49964187020484	0.655762917474962	0.029201395388815	0.020495901593094	0.436524452181242	0.364940431604393	0.152134867385753	0.438770364052496	0.044989603578693	0.0951408644564152	0.143329632356999	0.104000616408269	0.0585667239947684	0.435194343524233	0.0770311375907521	0.0586394240619872	0.256337004973638	0.25786279246079	0.288929638977095	0.0260253524859267	0.0021033307754934	0.114319730852925	0.576196200872481	0.0185461080917904	0.220997742661453	0.379747326466406	0.185824661284106	0.642079366893324	0.411522193393558	0.0180646096358604	0.0	0.0151471449395753	0.28422846081891	0.0	0.168949916432824	0.359311603401842	0.313797133097894	0.0738490739430328	0.0132822686036356	0.251546541848779	0.400053506349141	0.0480214404110786	0.0306457672589983	0.204563616702263	0.146581449907926	0.269416429413364	0.063605128373396	0.512304002558865	0.413823950947748	0.324603973050483	0.915520062414171	0.687642872237005	0.0471269375047724	0.550666576231691	0.29065377239265	0.140785377847699	0.0733649040670962	0.653061503147888	0.459155190756113	0.201825548826228	0.567465793812842	0.297283412030426	0.356098001763754	0.142435381958669	0.0003577623776404	0.238571881777475	0.459537535182019	0.206965310402042	0.0459865834108853	1.15267979387678	0.255908962134943	0.159470179795662	0.011313409366345	0.146227898913579	0.305380371456538	0.0	0.0516554844169727	0.094123756692444	0.033235270575344	0.205283259447021	0.166338135577477	0.623745463476739	0.0171819253932613	0.56935740276315	0.193232662353487	0.389517818886698	0.349453936245984	0.171360229731684	0.212532184784155	0.413759213053215	0.781085343944191	0.414343625948463	0.0158354447462791	0.549114234228822	0.328117325087073	0.787468128777926	0.156852952960486	0.75548175002858	0.294876695870202	0.0411422498740439	0.7346894136874	0.0305687381694854	0.424502344910462	0.626270566710857	0.680166688926687	0.446234527998341	0.0	0.0583923324476254	0.449944146514204	0.0216221847965104	0.354851854685779	0.0011769303067765	0.415542272989139	0.320640721316714	0.0404228222307169	0.0503923195180335	0.0201379143765627	0.0564161354626939	0.267576497716644	0.184478592842941	0.549487782699492	1.30850874453828	0.0455702102882049	0.163678357948448	0.0039047418627314	0.0	0.0569061511016341	0.221674944536354	0.347103929708059	0.274486306725918	0.384472269388671	0.353960187154548	0.212187979909188	0.416924050910801	0.319363458146002	0.0065654465831724	0.137415626988882	0.155365272964485	0.554788078433979	0.059278554152672	0.0308754173169542	0.246274927690012	0.578725385289917	0.676400995776602	0.0764345358912593	0.166676489720644	0.192830549687345	0.404847549691635	0.376274071275546	0.510559768873204	0.358693294015942	0.484028006453055	0.0267582307190617	0.173172883671517	0.194660088529917	0.129862961648373	0.460356164359578	0.238806434645553	0.309917398558148	0.30466711318961	0.480810348500694	0.578505678226099	0.0289284648498259	0.0354958579817964	0.164780476448596	0.0	0.131352537535036	0.0245208244213399	0.0	0.0329513262907611	0.0208122911173136	0.0324675606409261	0.0311502757223354	0.288733594350889	0.041443230999475	0.050698601599806	0.0271256254664741	0.12373365874627	0.0	0.0146964691761344	0.0268134261226616	0.211181129333709	0.0054269043453	0.0217308770594106	0.0166305954211953	0.0826382612392187
T cell CD8+	0.0635297286677509	0.337583909867882	0.57048223571566	0.350407230346545	0.506220733736021	0.351904375996862	0.259792199105688	0.320027930671135	0.486422551711118	0.432533731703086	0.151252032974559	0.187292619609298	0.541378823880077	0.754901083151429	2.83869708539215	0.306608227458296	0.196827601337802	0.845391146496326	0.272168394602393	0.361912909715434	0.042723296794597	0.449124947373478	0.353026203402457	1.06640738603298	0.256782401955458	1.22644534154327	0.442007572897168	0.778389967011394	0.706470876664258	0.104717205218672	0.25223150409547	0.308647063932675	0.666574490515093	0.34004642716656	0.965521181247352	0.240560742773686	0.435499397646773	0.228920984656925	0.265502738688779	0.436740444388495	0.584495764494388	1.12780291008534	0.598169772404364	1.45814048195141	0.34584738571008	0.0690114553036821	0.146734259234666	0.0862470778559753	0.870339400002464	0.177628069189511	0.0586924340692936	0.197675397966942	0.781432422786174	0.0412941471062392	0.660783827825767	0.563938756789949	0.278121243190326	0.147231171493528	0.0855415800656173	0.578694219223763	0.178438546908141	0.181284663112279	0.23376503684021	0.434428675866014	0.316433128740721	0.228446419790493	0.457783968559675	0.397230368556844	0.546730872405715	0.109757034026719	0.206087504689231	0.176769001589687	0.422741395561431	1.78026612052926	0.365031138738543	0.0436524392067821	1.05781782676845	0.167027701762165	0.193389873881346	0.279192298128648	0.96701849786187	0.372497320458346	0.267609947413644	0.0	0.181810683919706	0.576653594252733	0.0740595751750263	0.349769847776581	0.327551369511142	0.382187259446269	0.489638175864588	0.177688465527624	0.2804276721544	0.168739546446121	0.395987716969869	0.76893408596681	0.301730682702953	2.67724568617262	0.673037293989475	0.247955346324022	0.760034670333504	0.414597023257731	0.191369472988441	0.0193037802827267	0.461625546361625	0.188995207327433	0.206357233580754	0.222833496426641	0.152078341338738	0.152978094526542	0.510354849560645	0.676639846531841	0.383876244435242	0.188005016064343	0.264801801295739	0.284570572532915	0.148722856848292	0.40758204569368	0.62932459254218	0.348952742292981	0.118093430623192	0.42819216676747	0.139278975957089	0.617072318390038	0.621035633097533	0.205129928435156	0.16656668090015	0.294175053136912	0.161604593388339	0.11576117707314	0.442409549576458	0.874657879516508	0.267140459790797	1.04767840669097	0.124803957399785	0.545598745206187	0.143970927317551	0.200910749455707	0.246069023373959	0.26127134483865	0.0224052787323327	0.373713391785518	0.604596671990669	0.220385160873214	0.0336533688049451	0.38622372623773	0.397703575758535	0.152357534739299	0.686823809216252	0.108362494707791	0.230729311624135	0.35198531254972	0.0585992838379998	0.537074842186711	0.70950984963343	0.276592640462055	1.05467523841907	1.01247005608368	0.317325485720871	0.395606877377935	0.347152477128485	0.20551085156824	0.325162554894732	0.304263859941829	0.268983130201962	0.477216691087206	0.0733456023340203	0.263983138898568	0.205174152981428	0.242113902213816	0.165577112825397	0.0199041944405073	1.12852033102032	0.0612263832197967	0.513400027850344	0.842018190404147	0.367800412710607	0.158699586758127	0.47599725683865	0.824885792705461	0.168013805532883	0.430821312001307	0.354222531121923	0.659721132872631	0.0980529035712318	0.604964219575454	0.021456040389919	0.0688305055525515	0.923274223102129	0.210184429928718	0.419031851033436	0.212564501316624	0.865862835702938	0.536589414806716	0.356392668921128	0.832907332386848	0.384351001690087	0.562114816816269	0.0995996006122105	0.483241658234183	0.272953509393401	0.424050592930694	0.997581285220823	0.888806310840607	0.218487783459142	0.192077031818225	0.0931356363994012	0.348991092032032	0.542470061552854	0.596729152527236	0.419024398294549	0.0831946960460598	0.245873986927309	0.098506626702392	0.0	0.267633326098162	0.178416947054533	0.152003948171347	0.431843772099474	0.812322837012559	0.970338155446237	0.219287669134503	0.869388910358588	0.0	0.62279522396387	0.455958357585464	0.916694894999435	0.141633090762016	0.414653229548338	0.0649142328546286	0.0406897457774724	0.235399486461044	0.159332039340114	0.572733281392588	0.824713536593745	0.711501282027617	0.0	0.116194282895504	0.329008831073282	0.0823833694703578	0.0	0.306163243285736	0.23895152078381	0.0393299718121565	0.298305755309868	0.285246475067561	0.398276520706003	0.163504888641627	0.289090440839348	0.866884557092998	1.2969303240042	0.375389315343032	0.60030530831136	0.371495050881864	0.233644678262967	0.439779317224845	0.235024908092987	0.239658473504988	0.378360615979308	0.635785881380516	0.216687670203989	0.369839586833531	0.47218202492944	0.66520893408574	0.310623197947203	0.392087731685139	0.69888646399686	0.385913596485596	0.259763381896753	0.124091197529404	0.266941746184254	0.705666730811842	0.397820238067045	0.408541026293941
T cell CD4+ naive	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
